dwc:basisOfRecord,idigbio:eventDate,idigbio:dataQualityScore,idigbio:flags,idigbio:geoPoint,dwc:scientificName
preservedspecimen,2010-06-22T00:00:00+00:00,0.31884058,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 18.3408333, ""lon"": -91.8780555}",oreochromis niloticus
preservedspecimen,2017-07-12T00:00:00+00:00,0.144927536,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_kingdom_added""]","{""lat"": 11.693059, ""lon"": 34.384556}",oreochromis niloticus
preservedspecimen,2017-07-19T00:00:00+00:00,0.144927536,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_kingdom_added""]","{""lat"": 13.563813, ""lon"": 33.615942}",oreochromis niloticus
preservedspecimen,2010-06-22T00:00:00+00:00,0.31884058,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 18.3722222, ""lon"": -91.8627777}",oreochromis niloticus
preservedspecimen,2002-06-09T00:00:00+00:00,0.15942029,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_taxonrank_added"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""dwc_kingdom_added""]","{""lat"": 9.0, ""lon"": 39.983}",oreochromis niloticus
preservedspecimen,2001-07-24T00:00:00+00:00,0.289855072,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_originalnameusageid_added""]","{""lat"": 26.71273, ""lon"": -81.15547}",oreochromis niloticus
preservedspecimen,2006-07-11T00:00:00+00:00,0.260869565,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added""]","{""lat"": 3.65147, ""lon"": 96.9138}",oreochromis niloticus
preservedspecimen,2016-01-20T00:00:00+00:00,0.202898551,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_taxon_corrected"", ""dwc_order_replaced"", ""dwc_originalnameusageid_added"", ""dwc_kingdom_added""]","{""lat"": 17.287783, ""lon"": 101.765735}",oreochromis niloticus
preservedspecimen,1937-01-11T00:00:00+00:00,0.246376812,"[""geopoint_datum_missing"", ""dwc_order_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_parentnameusageid_added"", ""dwc_class_replaced""]","{""lat"": 10.599943, ""lon"": 14.324979}",oreochromis niloticus
preservedspecimen,2009-09-13T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5930833, ""lon"": -101.6792222}",oreochromis niloticus
preservedspecimen,2009-09-13T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5891111, ""lon"": -101.6701944}",oreochromis niloticus
preservedspecimen,2009-11-13T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5501667, ""lon"": -101.6251944}",oreochromis niloticus
preservedspecimen,2010-03-05T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5501667, ""lon"": -101.6251944}",oreochromis niloticus
preservedspecimen,2002-06-24T00:00:00+00:00,0.347826087,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 21.0025, ""lon"": -100.8005556}",oreochromis niloticus
preservedspecimen,1981-11-04T00:00:00+00:00,0.275362319,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_originalnameusageid_added""]","{""lat"": 32.65583, ""lon"": -85.49194}",oreochromis niloticus
preservedspecimen,2009-09-13T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5501667, ""lon"": -101.6251944}",oreochromis niloticus
preservedspecimen,2018-02-03T00:00:00+00:00,0.173913043,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_continent_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_kingdom_added""]","{""lat"": 0.456, ""lon"": 10.2876}",oreochromis niloticus
preservedspecimen,2017-07-07T00:00:00+00:00,0.144927536,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_kingdom_added""]","{""lat"": 11.807359, ""lon"": 34.387297}",oreochromis niloticus
preservedspecimen,2006-07-27T00:00:00+00:00,0.347826087,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.9022999, ""lon"": -101.6540983}",oreochromis niloticus
preservedspecimen,2010-03-05T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5501667, ""lon"": -101.6251944}",oreochromis niloticus
preservedspecimen,2009-11-13T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5891111, ""lon"": -101.6701944}",oreochromis niloticus
preservedspecimen,2009-09-13T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5930833, ""lon"": -101.6792222}",oreochromis niloticus
preservedspecimen,2018-01-21T00:00:00+00:00,0.217391304,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_order_replaced"", ""dwc_originalnameusageid_added""]","{""lat"": -7.1533333, ""lon"": -51.0536111}",oreochromis niloticus
preservedspecimen,2010-06-22T00:00:00+00:00,0.31884058,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 18.3408333, ""lon"": -91.8780555}",oreochromis niloticus
preservedspecimen,2010-09-14T00:00:00+00:00,0.31884058,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 18.3408333, ""lon"": -91.8780555}",oreochromis niloticus
preservedspecimen,2010-03-05T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5891111, ""lon"": -101.6701944}",oreochromis niloticus
preservedspecimen,2009-11-13T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5501667, ""lon"": -101.6251944}",oreochromis niloticus
preservedspecimen,2009-11-13T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5501667, ""lon"": -101.6251944}",oreochromis niloticus
preservedspecimen,2010-06-12T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5930833, ""lon"": -101.6792222}",oreochromis niloticus
preservedspecimen,2002-06-09T00:00:00+00:00,0.15942029,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_taxonrank_added"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""dwc_kingdom_added""]","{""lat"": 9, ""lon"": 39.983}",oreochromis niloticus
preservedspecimen,2002-06-09T00:00:00+00:00,0.15942029,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_taxonrank_added"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""dwc_kingdom_added""]","{""lat"": 9, ""lon"": 39.983}",oreochromis niloticus
preservedspecimen,2009-09-13T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5930833, ""lon"": -101.6792222}",oreochromis niloticus
preservedspecimen,2010-06-12T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5501667, ""lon"": -101.6251944}",oreochromis niloticus
preservedspecimen,2009-11-11T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5976944, ""lon"": -101.6329167}",oreochromis niloticus
preservedspecimen,2010-06-12T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.6778889, ""lon"": -101.6046944}",oreochromis niloticus
preservedspecimen,2010-03-05T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5501667, ""lon"": -101.6251944}",oreochromis niloticus
preservedspecimen,2010-06-12T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5930833, ""lon"": -101.6792222}",oreochromis niloticus
preservedspecimen,2010-09-14T00:00:00+00:00,0.31884058,"[""geopoint_datum_error"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 18.3722222, ""lon"": -91.8627777}",oreochromis niloticus
preservedspecimen,2009-11-13T00:00:00+00:00,0.304347826,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_replaced"", ""dwc_datasetid_replaced"", ""dwc_order_replaced"", ""dwc_taxonid_replaced"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added""]","{""lat"": 19.5501667, ""lon"": -101.6251944}",oreochromis niloticus
preservedspecimen,2004-12-07T00:00:00+00:00,0.188405797,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_country_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_taxon_corrected"", ""dwc_order_replaced"", ""dwc_originalnameusageid_added"", ""dwc_kingdom_added""]","{""lat"": 41.8263889, ""lon"": -87.7233333}",oreochromis niloticus
preservedspecimen,2004-08-04T00:00:00+00:00,0.188405797,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_country_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_taxon_corrected"", ""dwc_order_replaced"", ""dwc_originalnameusageid_added"", ""dwc_kingdom_added""]","{""lat"": 41.8263889, ""lon"": -87.7233333}",oreochromis niloticus
